"runId","scenario","scale","targetRps","requestCount","requestRate","iterationCount","iterationRate","droppedIterations","errorRate","checkRate","p50Ms","p90Ms","p95Ms","p99Ms","avgMs","maxMs","receivedBytes","sentBytes"
"write-contention","write-contention","100k","1","39980","331.0495200113001","39977","331.02467887673197",,"0.00312656328164082","0.9968734367183592","44.5253595","105.79077639999998","142.32480469999965","228.19171551","58.80618909104599","1133.820787","18604447","41656297"
"global-permission","global-permission","100k","1","23","16.879124165848452","10","7.338749637325415",,"0","1","49.610468","95.88806079999999","102.59733629999998","116.44338024000002","58.164984826086965","120.141362","283441","14967"
